correlation_penalty_coefficient,ensemble_size,epoch_num,learning_rate,hidden_size,loss_test,diversity_coefficient_test
0.4,13,400,0.001,[2],0.09638407733291388,0.013526675291359425
0.4,13,400,0.001,"[2, 2, 2]",0.12701676273718476,0.05165526270866394
0.4,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2019668109714985,0.007018008269369602
0.4,13,400,0.001,[6],0.04930615657940507,0.004885227419435978
0.4,13,400,0.001,[12],0.054388169664889574,0.0033861182164400816
0.4,14,400,0.001,[2],0.14560449868440628,0.01448869425803423
0.4,14,400,0.001,"[2, 2, 2]",0.19406573474407196,0.023329753428697586
0.4,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19452877901494503,0.013801418244838715
0.4,14,400,0.001,[6],0.060052135959267616,0.006847846787422895
0.4,14,400,0.001,[12],0.04438450140878558,0.00473742326721549
0.4,15,400,0.001,[2],0.08865222614258528,0.010254709050059319
0.4,15,400,0.001,"[2, 2, 2]",0.14531851187348366,0.03586124628782272
0.4,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21118279732763767,0.004841648507863283
0.4,15,400,0.001,[6],0.04503193008713424,0.0058576189912855625
0.4,15,400,0.001,[12],0.03909191349521279,0.003557208925485611
0.4,16,400,0.001,[2],0.159151591360569,0.014203095808625221
0.4,16,400,0.001,"[2, 2, 2]",0.1456368789076805,0.02417256310582161
0.4,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21318813040852547,0.008508013561367989
0.4,16,400,0.001,[6],0.03525805380195379,0.0030507277697324753
0.4,16,400,0.001,[12],0.04204505309462547,0.002770310500636697
0.5,2,400,0.001,[2],0.13694798480719328,0.007011857815086842
0.5,2,400,0.001,"[2, 2, 2]",0.21371739730238914,0.006668858230113983
0.5,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22761612758040428,0.049010857939720154
0.5,2,400,0.001,[6],0.036258287203963846,0.009332963265478611
0.5,2,400,0.001,[12],0.040405549720162526,0.0035093396436423063
0.5,3,400,0.001,[2],0.08175745094195008,0.01371737103909254
0.5,3,400,0.001,"[2, 2, 2]",0.1585356444120407,0.04249228164553642
0.5,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1890030289068818,0.002436753362417221
0.5,3,400,0.001,[6],0.04031565913464874,0.005686661694198847
0.5,3,400,0.001,[12],0.028084445279091597,0.002050200244411826
0.5,4,400,0.001,[2],0.09814034029841423,0.013372581452131271
0.5,4,400,0.001,"[2, 2, 2]",0.15967164374887943,0.024949897080659866
0.5,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2676755525171757,0.014360016211867332
0.5,4,400,0.001,[6],0.07672871369868517,0.004360077902674675
0.5,4,400,0.001,[12],0.03854212013538927,0.005232154857367277
0.5,5,400,0.001,[2],0.06847528414800763,0.019434470683336258
0.5,5,400,0.001,"[2, 2, 2]",0.11340331565588713,0.02994118072092533
0.5,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19597842171788216,0.028072483837604523
0.5,5,400,0.001,[6],0.0599471852183342,0.009990068152546883
0.5,5,400,0.001,[12],0.028833755641244352,0.002498132409527898
0.5,6,400,0.001,[2],0.07961893267929554,0.010962918400764465
0.5,6,400,0.001,"[2, 2, 2]",0.2162064053118229,0.016445379704236984
0.5,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20590883120894432,0.025306088849902153
0.5,6,400,0.001,[6],0.042396003380417824,0.005741248372942209
0.5,6,400,0.001,[12],0.02972353296354413,0.003696773201227188
0.5,7,400,0.001,[2],0.13814743980765343,0.012222492136061192
0.5,7,400,0.001,"[2, 2, 2]",0.1838436145335436,0.02562551200389862
0.5,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22942742705345154,0.047735344618558884
0.5,7,400,0.001,[6],0.04630349273793399,0.0056360322050750256
0.5,7,400,0.001,[12],0.034799412824213505,0.0025993348099291325
0.5,8,400,0.001,[2],0.11757678166031837,0.012651202268898487
0.5,8,400,0.001,"[2, 2, 2]",0.0957220820710063,0.04150663688778877
0.5,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20476927608251572,0.02576751820743084
0.5,8,400,0.001,[6],0.05144103430211544,0.007051999680697918
0.5,8,400,0.001,[12],0.031592425890266895,0.003139718435704708
0.5,9,400,0.001,[2],0.08662225492298603,0.020670954138040543
0.5,9,400,0.001,"[2, 2, 2]",0.21330513805150986,0.02284315600991249
0.5,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24929575249552727,0.017325352877378464
0.5,9,400,0.001,[6],0.07318372000008821,0.0054094516672194
0.5,9,400,0.001,[12],0.05588904954493046,0.0024743564426898956
0.5,10,400,0.001,[2],0.09013503743335605,0.021298306062817574
0.5,10,400,0.001,"[2, 2, 2]",0.25652821734547615,0.031880952417850494
0.5,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23155393823981285,0.01434691995382309
0.5,10,400,0.001,[6],0.03519216948188841,0.011899108998477459
0.5,10,400,0.001,[12],0.03448669542558491,0.005918324459344149
0.5,11,400,0.001,[2],0.09913052106276155,0.01283450610935688
0.5,11,400,0.001,"[2, 2, 2]",0.18655911181122065,0.020636964589357376
0.5,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22156183049082756,0.010611211881041527
0.5,11,400,0.001,[6],0.03280387190170586,0.009756981395184994
0.5,11,400,0.001,[12],0.0455272076651454,0.004509950987994671
0.5,12,400,0.001,[2],0.0969573063775897,0.011933533474802971
0.5,12,400,0.001,"[2, 2, 2]",0.13381454441696405,0.028185777366161346
0.5,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.27716879546642303,0.019172750413417816
0.5,12,400,0.001,[6],0.044836786575615406,0.006587216630578041
0.5,12,400,0.001,[12],0.0661080819554627,0.003197113983333111
0.5,13,400,0.001,[2],0.08924354240298271,0.01411807257682085
0.5,13,400,0.001,"[2, 2, 2]",0.18959836103022099,0.037750955671072006
0.5,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23853488638997078,0.013898106291890144
0.5,13,400,0.001,[6],0.04442118527367711,0.0051399408839643
0.5,13,400,0.001,[12],0.028908095322549343,0.0033563945908099413
0.5,14,400,0.001,[2],0.08779637282714248,0.013978608883917332
0.5,14,400,0.001,"[2, 2, 2]",0.22284183278679848,0.024228820577263832
0.5,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2781200669705868,0.010447066277265549
0.5,14,400,0.001,[6],0.03462900401791558,0.006419973447918892
0.5,14,400,0.001,[12],0.028449569130316377,0.0032874804455786943
0.5,15,400,0.001,[2],0.1473922859877348,0.01437801867723465
0.5,15,400,0.001,"[2, 2, 2]",0.29296452179551125,0.020164895802736282
0.5,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19403094984591007,0.04376991093158722
0.5,15,400,0.001,[6],0.03707597742322832,0.012430164963006973
0.5,15,400,0.001,[12],0.03390271170064807,0.004331823438405991
0.5,16,400,0.001,[2],0.09306316263973713,0.02173822745680809
0.5,16,400,0.001,"[2, 2, 2]",0.20908542349934578,0.03645743057131767
0.5,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1930895671248436,0.01722954586148262
0.5,16,400,0.001,[6],0.10432751756161451,0.00965024996548891
0.5,16,400,0.001,[12],0.0330992282833904,0.0052703008987009525
0.6,2,400,0.001,[2],0.09372621530201286,0.026049256324768066
0.6,2,400,0.001,"[2, 2, 2]",0.16256709210574627,0.01016310416162014
0.6,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23401499167084694,0.0027097417041659355
0.6,2,400,0.001,[6],0.09530014637857676,0.012314955703914165
0.6,2,400,0.001,[12],0.05584762338548899,0.004547448363155127
0.6,3,400,0.001,[2],0.1274051470682025,0.02250000275671482
0.6,3,400,0.001,"[2, 2, 2]",0.09758651629090309,0.031012361869215965
0.6,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.25731854513287544,0.004283455200493336
0.6,3,400,0.001,[6],0.0373301082290709,0.008991442620754242
0.6,3,400,0.001,[12],0.04101775074377656,0.002203586045652628
0.6,4,400,0.001,[2],0.07869809679687023,0.015040595084428787
0.6,4,400,0.001,"[2, 2, 2]",0.12034634687006474,0.03826618567109108
0.6,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22514770925045013,2.230990048701642e-06
0.6,4,400,0.001,[6],0.0423411363735795,0.005653704050928354
0.6,4,400,0.001,[12],0.04446106497198343,0.008990343660116196
0.6,5,400,0.001,[2],0.11613354459404945,0.008221838623285294
0.6,5,400,0.001,"[2, 2, 2]",0.23987125232815742,0.02015163190662861
0.6,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21695921197533607,0.03834374621510506
0.6,5,400,0.001,[6],0.04658030718564987,0.012798361480236053
0.6,5,400,0.001,[12],0.03918919072020799,0.007059792056679726
0.6,6,400,0.001,[2],0.07882051868364215,0.019988832995295525
0.6,6,400,0.001,"[2, 2, 2]",0.14115440472960472,0.038756560534238815
0.6,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21015703305602074,1.0618708074616734e-05
0.6,6,400,0.001,[6],0.03408314939588308,0.011627068743109703
0.6,6,400,0.001,[12],0.06151958415284753,0.004331775940954685
0.6,7,400,0.001,[2],0.10535737872123718,0.017617428675293922
0.6,7,400,0.001,"[2, 2, 2]",0.11202151700854301,0.028273865580558777
0.6,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22825182229280472,0.04286818578839302
0.6,7,400,0.001,[6],0.06161210872232914,0.011353528127074242
0.6,7,400,0.001,[12],0.059049227740615606,0.0029824119992554188
0.6,8,400,0.001,[2],0.11266066692769527,0.01614055596292019
0.6,8,400,0.001,"[2, 2, 2]",0.201144490391016,0.046848393976688385
0.6,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19260201789438725,0.037671204656362534
0.6,8,400,0.001,[6],0.03384280204772949,0.006707549095153809
0.6,8,400,0.001,[12],0.030419733957387507,0.006807771977037191
0.6,9,400,0.001,[2],0.0538961790734902,0.02640295773744583
0.6,9,400,0.001,"[2, 2, 2]",0.24407480657100677,0.027060646563768387
0.6,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2631334848701954,5.801390943815932e-05
0.6,9,400,0.001,[6],0.046102705877274275,0.012816565111279488
0.6,9,400,0.001,[12],0.05607415270060301,0.010131461545825005
0.6,10,400,0.001,[2],0.0598684586584568,0.020030198618769646
0.6,10,400,0.001,"[2, 2, 2]",0.15263516083359718,0.033944081515073776
0.6,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23096247389912605,0.025446001440286636
0.6,10,400,0.001,[6],0.0421377788297832,0.007185627240687609
0.6,10,400,0.001,[12],0.04335912270471454,0.0034248929005116224
0.6,11,400,0.001,[2],0.08744466118514538,0.026159286499023438
0.6,11,400,0.001,"[2, 2, 2]",0.24048971757292747,0.03509495034813881
0.6,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23869426175951958,0.031547196209430695
0.6,11,400,0.001,[6],0.03601165674626827,0.013278673402965069
0.6,11,400,0.001,[12],0.039100226014852524,0.007269572000950575
0.6,12,400,0.001,[2],0.06259796489030123,0.022716807201504707
0.6,12,400,0.001,"[2, 2, 2]",0.1831342433579266,0.05086604878306389
0.6,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24791059643030167,0.0223342627286911
0.6,12,400,0.001,[6],0.02949512656778097,0.010906393639743328
0.6,12,400,0.001,[12],0.038560825400054455,0.0035578340757638216
0.6,13,400,0.001,[2],0.0853205039165914,0.02010500431060791
0.6,13,400,0.001,"[2, 2, 2]",0.16042573750019073,0.03992636501789093
0.6,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.25243476405739784,0.014996092766523361
0.6,13,400,0.001,[6],0.03079292894108221,0.007509344257414341
0.6,13,400,0.001,[12],0.04437990626320243,0.004182450473308563
0.6,14,400,0.001,[2],0.1169159458950162,0.018989965319633484
0.6,14,400,0.001,"[2, 2, 2]",0.1400250280275941,0.0377279669046402
0.6,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24584130942821503,0.03762518987059593
0.6,14,400,0.001,[6],0.04037792747840285,0.008604021742939949
0.6,14,400,0.001,[12],0.034880461636930704,0.005530564580112696
0.6,15,400,0.001,[2],0.05958566442131996,0.021212054416537285
0.6,15,400,0.001,"[2, 2, 2]",0.1963084563612938,0.03876417130231857
0.6,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20206899754703045,0.014077849686145782
0.6,15,400,0.001,[6],0.03770020604133606,0.01277802512049675
0.6,15,400,0.001,[12],0.04605136765167117,0.00919493380934
0.6,16,400,0.001,[2],0.07648944668471813,0.024487322196364403
0.6,16,400,0.001,"[2, 2, 2]",0.10465981671586633,0.03677159547805786
0.6,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21540476009249687,0.014130158349871635
0.6,16,400,0.001,[6],0.03405753802508116,0.010283327661454678
0.6,16,400,0.001,[12],0.03211244894191623,0.005697439890354872
0.7,2,400,0.001,[2],0.09205464646220207,0.013439512811601162
0.7,2,400,0.001,"[2, 2, 2]",0.17504837736487389,0.027829080820083618
0.7,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2511766795068979,0.00016974534082692116
0.7,2,400,0.001,[6],0.04456530837342143,0.006810605525970459
0.7,2,400,0.001,[12],0.03521399630699307,0.0025645759887993336
0.7,3,400,0.001,[2],0.05594273749738932,0.015114033594727516
0.7,3,400,0.001,"[2, 2, 2]",0.20137530006468296,0.018819250166416168
0.7,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.13080905005335808,0.036290720105171204
0.7,3,400,0.001,[6],0.04119798354804516,0.01022588461637497
0.7,3,400,0.001,[12],0.060121611692011356,0.011261793784797192
0.7,4,400,0.001,[2],0.10084779374301434,0.029938066378235817
0.7,4,400,0.001,"[2, 2, 2]",0.12758372211828828,0.05543351545929909
0.7,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1959121059626341,1.5760117094032466e-05
0.7,4,400,0.001,[6],0.047221362590789795,0.013903954066336155
0.7,4,400,0.001,[12],0.03598843840882182,0.0037622281815856695
0.7,5,400,0.001,[2],0.08794822543859482,0.035399142652750015
0.7,5,400,0.001,"[2, 2, 2]",0.14655802212655544,0.04692324995994568
0.7,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24519554898142815,0.04731442406773567
0.7,5,400,0.001,[6],0.02847814152482897,0.00912476796656847
0.7,5,400,0.001,[12],0.06436944706365466,0.01728486455976963
0.7,6,400,0.001,[2],0.11443847976624966,0.019302599132061005
0.7,6,400,0.001,"[2, 2, 2]",0.13723094202578068,0.04048583656549454
0.7,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2711929678916931,0.0512382835149765
0.7,6,400,0.001,[6],0.072589504532516,0.0238986574113369
0.7,6,400,0.001,[12],0.05904179229401052,0.01427858043462038
0.7,7,400,0.001,[2],0.1376154301688075,0.03475344553589821
0.7,7,400,0.001,"[2, 2, 2]",0.1964133158326149,0.05526953563094139
0.7,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2504108678549528,0.049079954624176025
0.7,7,400,0.001,[6],0.04701230954378843,0.009134690277278423
0.7,7,400,0.001,[12],0.059118641540408134,0.004631191957741976
0.7,8,400,0.001,[2],0.05592077039182186,0.03854808956384659
0.7,8,400,0.001,"[2, 2, 2]",0.09745323285460472,0.09242024272680283
0.7,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20350588485598564,0.024772610515356064
0.7,8,400,0.001,[6],0.04538098443299532,0.007245609536767006
0.7,8,400,0.001,[12],0.043194076512008905,0.006451739929616451
0.7,9,400,0.001,[2],0.08046551421284676,0.03116036020219326
0.7,9,400,0.001,"[2, 2, 2]",0.13217834010720253,0.052526798099279404
0.7,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1974432487040758,0.0371919721364975
0.7,9,400,0.001,[6],0.046962302178144455,0.016774719581007957
0.7,9,400,0.001,[12],0.047129993326961994,0.004643176216632128
0.7,10,400,0.001,[2],0.08052186947315931,0.03868398442864418
0.7,10,400,0.001,"[2, 2, 2]",0.11374908965080976,0.042301349341869354
0.7,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20702050998806953,0.01837744750082493
0.7,10,400,0.001,[6],0.03988977940753102,0.015363126061856747
0.7,10,400,0.001,[12],0.054465272929519415,0.0210281889885664
0.7,11,400,0.001,[2],0.03562661702744663,0.022700496017932892
0.7,11,400,0.001,"[2, 2, 2]",0.24004118144512177,0.06717102974653244
0.7,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23677032068371773,0.029069826006889343
0.7,11,400,0.001,[6],0.06111902464181185,0.01652182638645172
0.7,11,400,0.001,[12],0.03212744020856917,0.005029134918004274
0.7,12,400,0.001,[2],0.0449179750867188,0.034011464565992355
0.7,12,400,0.001,"[2, 2, 2]",0.21852881833910942,0.06631442904472351
0.7,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2064465507864952,0.04383867233991623
0.7,12,400,0.001,[6],0.04608910344541073,0.018373873084783554
0.7,12,400,0.001,[12],0.050722694024443626,0.00659521110355854
0.7,13,400,0.001,[2],0.04828630667179823,0.030223853886127472
0.7,13,400,0.001,"[2, 2, 2]",0.17446209117770195,0.04534970968961716
0.7,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.1913715898990631,0.03824588656425476
0.7,13,400,0.001,[6],0.0572962136939168,0.013071629218757153
0.7,13,400,0.001,[12],0.054753861390054226,0.01735350489616394
0.7,14,400,0.001,[2],0.06297863740473986,0.031614866107702255
0.7,14,400,0.001,"[2, 2, 2]",0.18751675076782703,0.04685462266206741
0.7,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24527159333229065,0.04183948412537575
0.7,14,400,0.001,[6],0.0449468563310802,0.016688590869307518
0.7,14,400,0.001,[12],0.04649242386221886,0.006005007307976484
0.7,15,400,0.001,[2],0.06987727340310812,0.020561031997203827
0.7,15,400,0.001,"[2, 2, 2]",0.22734550014138222,0.05200037360191345
0.7,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.27789814211428165,0.04827979952096939
0.7,15,400,0.001,[6],0.04282526485621929,0.01640217751264572
0.7,15,400,0.001,[12],0.04259256296791136,0.009193695150315762
0.7,16,400,0.001,[2],0.12929527461528778,0.024472806602716446
0.7,16,400,0.001,"[2, 2, 2]",0.09066908434033394,0.05956894904375076
0.7,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19957599230110645,0.11708080023527145
0.7,16,400,0.001,[6],0.07754150964319706,0.013283059000968933
0.7,16,400,0.001,[12],0.04552623722702265,0.006593282334506512
0.8,2,400,0.001,[2],0.07570534851402044,0.011308930814266205
0.8,2,400,0.001,"[2, 2, 2]",0.06440501793986186,0.07942914962768555
0.8,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21525707468390465,1.3883366136724362e-06
0.8,2,400,0.001,[6],0.05393763445317745,0.010125371627509594
0.8,2,400,0.001,[12],0.050468956120312214,0.0026113279163837433
0.8,3,400,0.001,[2],0.07990997843444347,0.009549707174301147
0.8,3,400,0.001,"[2, 2, 2]",0.09170856699347496,0.0645679235458374
0.8,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2979813776910305,0.09862972050905228
0.8,3,400,0.001,[6],0.0649083130992949,0.012034357525408268
0.8,3,400,0.001,[12],0.050869476050138474,0.005818882957100868
0.8,4,400,0.001,[2],0.08610132150352001,0.02776923216879368
0.8,4,400,0.001,"[2, 2, 2]",0.0578707056120038,0.07867608219385147
0.8,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21156242489814758,0.018842168152332306
0.8,4,400,0.001,[6],0.07728406880050898,0.020843764767050743
0.8,4,400,0.001,[12],0.06903081014752388,0.009356992319226265
0.8,5,400,0.001,[2],0.09372698329389095,0.03734806552529335
0.8,5,400,0.001,"[2, 2, 2]",0.14878541976213455,0.05593036115169525
0.8,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2722745053470135,0.09643616527318954
0.8,5,400,0.001,[6],0.04499948117882013,0.015438193455338478
0.8,5,400,0.001,[12],0.05381246120668948,0.01058970857411623
0.8,6,400,0.001,[2],0.0521972281858325,0.029354065656661987
0.8,6,400,0.001,"[2, 2, 2]",0.1927764918655157,0.03748337924480438
0.8,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2434912919998169,0.07167426496744156
0.8,6,400,0.001,[6],0.0657840995118022,0.022488528862595558
0.8,6,400,0.001,[12],0.054114134050905704,0.006285693496465683
0.8,7,400,0.001,[2],0.06918253703042865,0.05847465246915817
0.8,7,400,0.001,"[2, 2, 2]",0.17506630718708038,0.09434464573860168
0.8,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19526361301541328,0.039053767919540405
0.8,7,400,0.001,[6],0.04857473308220506,0.014585021883249283
0.8,7,400,0.001,[12],0.05942368507385254,0.024160198867321014
0.8,8,400,0.001,[2],0.06127765844576061,0.045824818313121796
0.8,8,400,0.001,"[2, 2, 2]",0.0828395060962066,0.12288614362478256
0.8,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.18751541525125504,0.08181160688400269
0.8,8,400,0.001,[6],0.061829146929085255,0.039818476885557175
0.8,8,400,0.001,[12],0.05093113286420703,0.009579549543559551
0.8,9,400,0.001,[2],0.05758664960740134,0.05701857805252075
0.8,9,400,0.001,"[2, 2, 2]",0.1222587525844574,0.089978888630867
0.8,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22419753298163414,0.08502674847841263
0.8,9,400,0.001,[6],0.050326922442764044,0.020842477679252625
0.8,9,400,0.001,[12],0.05582233238965273,0.012888547033071518
0.8,10,400,0.001,[2],0.0587296923622489,0.03459828346967697
0.8,10,400,0.001,"[2, 2, 2]",0.06739793438464403,0.07755791395902634
0.8,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20142792537808418,0.06982877105474472
0.8,10,400,0.001,[6],0.05513062095269561,0.02161414548754692
0.8,10,400,0.001,[12],0.06581305712461472,0.0266067236661911
0.8,11,400,0.001,[2],0.09203901793807745,0.0569668784737587
0.8,11,400,0.001,"[2, 2, 2]",0.19255606643855572,0.06591278314590454
0.8,11,400,0.001,"[2, 2, 2, 2, 2, 2]",0.202744634822011,0.08136238902807236
0.8,11,400,0.001,[6],0.05295989755541086,0.014565801247954369
0.8,11,400,0.001,[12],0.06282752938568592,0.009767020121216774
0.8,12,400,0.001,[2],0.05896911816671491,0.03580619394779205
0.8,12,400,0.001,"[2, 2, 2]",0.06132668349891901,0.055732909590005875
0.8,12,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19366376474499702,0.08354146033525467
0.8,12,400,0.001,[6],0.041822684463113546,0.01725023426115513
0.8,12,400,0.001,[12],0.05573613289743662,0.011030926369130611
0.8,13,400,0.001,[2],0.04079311480745673,0.03489355742931366
0.8,13,400,0.001,"[2, 2, 2]",0.10813629068434238,0.08461593836545944
0.8,13,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21267125383019447,0.08853156119585037
0.8,13,400,0.001,[6],0.044231097446754575,0.02626299113035202
0.8,13,400,0.001,[12],0.04551030695438385,0.008653461001813412
0.8,14,400,0.001,[2],0.10674125142395496,0.052194930613040924
0.8,14,400,0.001,"[2, 2, 2]",0.12426365166902542,0.08524535596370697
0.8,14,400,0.001,"[2, 2, 2, 2, 2, 2]",0.22707168012857437,0.07891777157783508
0.8,14,400,0.001,[6],0.04841829650104046,0.021861344575881958
0.8,14,400,0.001,[12],0.05780771281570196,0.007342331111431122
0.8,15,400,0.001,[2],0.0723213879391551,0.06019595265388489
0.8,15,400,0.001,"[2, 2, 2]",0.1488901488482952,0.06027595326304436
0.8,15,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2341497279703617,0.07991518080234528
0.8,15,400,0.001,[6],0.0767031405121088,0.015155987814068794
0.8,15,400,0.001,[12],0.05463878158479929,0.008479545824229717
0.8,16,400,0.001,[2],0.06483137747272849,0.0472571887075901
0.8,16,400,0.001,"[2, 2, 2]",0.08991911821067333,0.09543727338314056
0.8,16,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19799117930233479,0.023756423965096474
0.8,16,400,0.001,[6],0.08635186078026891,0.021134331822395325
0.8,16,400,0.001,[12],0.11425045691430569,0.012840138748288155
0.9,2,400,0.001,[2],0.09739117324352264,0.03812627121806145
0.9,2,400,0.001,"[2, 2, 2]",0.06680767424404621,0.04554083198308945
0.9,2,400,0.001,"[2, 2, 2, 2, 2, 2]",0.25418660044670105,0.010109338909387589
0.9,2,400,0.001,[6],0.05939028039574623,0.01046830415725708
0.9,2,400,0.001,[12],0.07866856455802917,0.013865103013813496
0.9,3,400,0.001,[2],0.07902322988957167,0.03169882297515869
0.9,3,400,0.001,"[2, 2, 2]",0.1826886422932148,0.1305597871541977
0.9,3,400,0.001,"[2, 2, 2, 2, 2, 2]",0.2418026700615883,0.10256262123584747
0.9,3,400,0.001,[6],0.06208249740302563,0.02342541515827179
0.9,3,400,0.001,[12],0.07598619442433119,0.027708102017641068
0.9,4,400,0.001,[2],0.06790976785123348,0.035392098128795624
0.9,4,400,0.001,"[2, 2, 2]",0.07936212932690978,0.10661973804235458
0.9,4,400,0.001,"[2, 2, 2, 2, 2, 2]",0.19907098077237606,0.11459588259458542
0.9,4,400,0.001,[6],0.0702145560644567,0.030681295320391655
0.9,4,400,0.001,[12],0.07031517010182142,0.01042100414633751
0.9,5,400,0.001,[2],0.09714940376579762,0.08187840133905411
0.9,5,400,0.001,"[2, 2, 2]",0.0908316234126687,0.12170200794935226
0.9,5,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21006904169917107,0.164469376206398
0.9,5,400,0.001,[6],0.05827948730438948,0.03848407417535782
0.9,5,400,0.001,[12],0.10007981210947037,0.023277906700968742
0.9,6,400,0.001,[2],0.08396539930254221,0.0548270046710968
0.9,6,400,0.001,"[2, 2, 2]",0.10417510755360126,0.1573643833398819
0.9,6,400,0.001,"[2, 2, 2, 2, 2, 2]",0.14886476378887892,0.16980098187923431
0.9,6,400,0.001,[6],0.07148535829037428,0.02930636890232563
0.9,6,400,0.001,[12],0.08736817538738251,0.020404677838087082
0.9,7,400,0.001,[2],0.04921059496700764,0.05624515935778618
0.9,7,400,0.001,"[2, 2, 2]",0.1533523816615343,0.12978702783584595
0.9,7,400,0.001,"[2, 2, 2, 2, 2, 2]",0.21264803409576416,0.13118582963943481
0.9,7,400,0.001,[6],0.06328653590753675,0.06031118333339691
0.9,7,400,0.001,[12],0.08297383785247803,0.013725469820201397
0.9,8,400,0.001,[2],0.0832116175442934,0.07002084702253342
0.9,8,400,0.001,"[2, 2, 2]",0.20721504464745522,0.13764455914497375
0.9,8,400,0.001,"[2, 2, 2, 2, 2, 2]",0.20623473823070526,0.17405985295772552
0.9,8,400,0.001,[6],0.06504563428461552,0.047616612166166306
0.9,8,400,0.001,[12],0.0669632270000875,0.013729642145335674
0.9,9,400,0.001,[2],0.07028655800968409,0.06864721328020096
0.9,9,400,0.001,"[2, 2, 2]",0.08970248233526945,0.15283134579658508
0.9,9,400,0.001,"[2, 2, 2, 2, 2, 2]",0.23964128643274307,0.0780024453997612
0.9,9,400,0.001,[6],0.06308949273079634,0.023102933540940285
0.9,9,400,0.001,[12],0.11239915248006582,0.011535320430994034
0.9,10,400,0.001,[2],0.044045817106962204,0.07116568088531494
0.9,10,400,0.001,"[2, 2, 2]",0.1425629248842597,0.14533697068691254
0.9,10,400,0.001,"[2, 2, 2, 2, 2, 2]",0.24182246811687946,0.16265147924423218
0.9,10,400,0.001,[6],0.0676460163667798,0.03645588457584381
0.9,10,400,0.001,[12],0.091857073828578,0.020925087854266167
0.9,11,400,0.001,[2],0.07358078192919493,0.051796168088912964
